area,Family,TaxonName,iNatTaxon,HJ_comment,FPNW_note,critical_comments,reviewed,review_status,Name.Status,Referred.iNaturalist.Id,Referred.iNaturalist.Name,kingdom,phylum,subphylum,superclass,class,subclass,superorder,order,suborder,infraorder,superfamily,family,subfamily,tribe,genus,species,subspecies,variety
ogi,Ranunculaceae,Aquilegia vulgaris,Aquilegia vulgaris,Persisting in old and abandoned gardens.,,,,remaining,accepted,51807,Aquilegia vulgaris,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Ranunculales,,,,Ranunculaceae,Thalictroideae,,Aquilegia,vulgaris,,
ogi,Ranunculaceae,Clematis vitalba,Clematis vitalba,"HJ Miners Bay Road, Mayne. Huggins Galiano 2019.",,,,remaining,accepted,160697,Clematis vitalba,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Ranunculales,,,,Ranunculaceae,Ranunculoideae,Anemoneae,Clematis,vitalba,,
ogi,Ranunculaceae,Delphinium ajacis,Consolida ajacis,"HJ Willey Point, N Pender, Galiano Lodge, Galiano. Escaping into waste areas. Henry reported from Mayne.",,,,remaining,accepted,401314,Delphinium ajacis,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Ranunculales,,,,Ranunculaceae,Ranunculoideae,Delphinieae,Delphinium,ajacis,,
ogi,Ranunculaceae,Delphinium menziesii,Delphinium menziesii,"Coastal bluffs, grassy meadows, and wooded dry places, all islands.",,,,remaining,accepted,153479,Delphinium menziesii,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Ranunculales,,,,Ranunculaceae,Ranunculoideae,Delphinieae,Delphinium,menziesii,,
ogi,Ranunculaceae,Halerpestes cymbalaria,Halerpestes cymbalaria,"HJ Lyall Creek mud flats, Saturna 1975, Horton Bay mudflats , Mayne 1976",,,,remaining,accepted,941891,Halerpestes cymbalaria,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Ranunculales,,,,Ranunculaceae,Ranunculoideae,Ranunculeae,Halerpestes,cymbalaria,,
ogi,Ranunculaceae,Helleborus foetidus,Helleborus foetidus,Marginally escaping Saturna. No collections.,,,,remaining,accepted,55827,Helleborus foetidus,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Ranunculales,,,,Ranunculaceae,Ranunculoideae,Helleboreae,Helleborus,foetidus,,
ogi,Ranunculaceae,Myosurus minimus,Myosurus minimus,"Winter Cove Park, Georga Strait shoreline, East Point, Tumbo Saturna, HJ. FL Montague park picnic area, Galiano 2014. JP Drummond Bay, S Pender.FL Prevost Island 2004.",,,,remaining,accepted,58306,Myosurus minimus,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Ranunculales,,,,Ranunculaceae,Ranunculoideae,Ranunculeae,Myosurus,minimus,,
ogi,Ranunculaceae,Ranunculus acris,Ranunculus acris,"Roadsides and meadows, all islands.",,,AS,complete,accepted,56064,Ranunculus acris,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Ranunculales,,,,Ranunculaceae,Ranunculoideae,Ranunculeae,Ranunculus,acris,,
ogi,Ranunculaceae,Ranunculus aquatilis,Ranunculus aquatilis,"Lakes and Ponds, all islands.",,assess in light of recent taxonomic revisions,AS,in progress,accepted,78817,Ranunculus aquatilis,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Ranunculales,,,,Ranunculaceae,Ranunculoideae,Ranunculeae,Ranunculus,aquatilis,,
ogi,Ranunculaceae,Ranunculus californicus,Ranunculus californicus,"Questionable population in disturbed Fir forest adjacent to farm field, Saturna. Could be Ranunculus x-heimburgerae Brayshaw ??",,,,remaining,accepted,52173,Ranunculus californicus,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Ranunculales,,,,Ranunculaceae,Ranunculoideae,Ranunculeae,Ranunculus,californicus,,
ogi,Ranunculaceae,Ranunculus flammula,Ranunculus flammula,"Lake shores and standing water at fen edges, Saturna, Mayne, Galiano, S Pender",,Also found on Prevost Island (HJ7 journal observation),AS,complete,accepted,67826,Ranunculus flammula,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Ranunculales,,,,Ranunculaceae,Ranunculoideae,Ranunculeae,Ranunculus,flammula,,
ogi,Ranunculaceae,Ranunculus occidentalis var. occidentalis,Ranunculus occidentalis occidentalis,"Ridges, forest edges, dry meadows, all islands.",,,AS,complete,accepted,81335,Ranunculus occidentalis occidentalis,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Ranunculales,,,,Ranunculaceae,Ranunculoideae,Ranunculeae,Ranunculus,occidentalis,,Ranunculus occidentalis occidentalis
ogi,Ranunculaceae,Ranunculus orthorhynchus,Ranunculus orthorhynchus,"Moist fields and marsh edges, Saturna, Samuel",,,,remaining,accepted,67827,Ranunculus orthorhynchus,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Ranunculales,,,,Ranunculaceae,Ranunculoideae,Ranunculeae,Ranunculus,orthorhynchus,,
ogi,Ranunculaceae,Ranunculus parviflorus,Ranunculus parviflorus,"Frank Lomer collection from Port Washington on North Pender Island May 6, 2003.",,,,remaining,accepted,78829,Ranunculus parviflorus,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Ranunculales,,,,Ranunculaceae,Ranunculoideae,Ranunculeae,Ranunculus,parviflorus,,
ogi,Ranunculaceae,Ranunculus repens,Ranunculus repens,"Moist areas, meadows, lawns, all islands..",,,AS,complete,accepted,48229,Ranunculus repens,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Ranunculales,,,,Ranunculaceae,Ranunculoideae,Ranunculeae,Ranunculus,repens,,
ogi,Ranunculaceae,Ranunculus sardous,Ranunculus sardous,"HJ Dry meadow North Galiano 1982, HJ Whalers Bay log dump 1986. AS Galiano 2016, 2018.",,,AS,complete,accepted,78832,Ranunculus sardous,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Ranunculales,,,,Ranunculaceae,Ranunculoideae,Ranunculeae,Ranunculus,sardous,,
ogi,Ranunculaceae,Ranunculus uncinatus,Ranunculus uncinatus,"Wet meadow, logging roads, wetland edges, all islands.",,,AS,complete,accepted,63898,Ranunculus uncinatus,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Ranunculales,,,,Ranunculaceae,Ranunculoideae,Ranunculeae,Ranunculus,uncinatus,,
ogi,Ranunculaceae,Thalictrum occidentale,Thalictrum occidentale,"HJ observation sterile single in woods above Browning Harbour, N Pender. No collection.",,,,remaining,accepted,79343,Thalictrum occidentale,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Ranunculales,,,,Ranunculaceae,Thalictroideae,,Thalictrum,occidentale,,
ogi,Rhamnaceae,Ceanothus sanguineus,Ceanothus sanguineus,"Rocky ridges, Saturna, Galiano",,,,remaining,accepted,76197,Ceanothus sanguineus,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Rosales,,,,Rhamnaceae,,,Ceanothus,sanguineus,,
ogi,Rhamnaceae,Frangula purshiana,Frangula purshiana,"Forest understory and margins, Galiano, Mayne, N Pender.",,,,remaining,accepted,77156,Frangula purshiana,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Rosales,,,,Rhamnaceae,,Rhamneae,Frangula,purshiana,,
ogi,Rosaceae,Amelanchier alnifolia,Amelanchier alnifolia semiintegrifolia,"Open woods, hillsides, and roadsides; common throughout, all islands.",,= Amelanchier florida = Amelanchier alnifolia var. semiintegrifolia?,AS,in progress,accepted,75415,Amelanchier alnifolia,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Rosales,,,,Rosaceae,Amygdaloideae,Maleae,Amelanchier,alnifolia,,
ogi,Rosaceae,Aphanes arvensis,Alchemilla arvensis,"FL Prevost Island, Selby Point 2004, AS Bluffs Park, Galiano 2017",,some authorities appear to have synonymized A. arvensis and A. occidentalis? = Alchemilla arvensis?,AS,in progress,unaccepted,866483,Alchemilla arvensis,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Rosales,,,,Rosaceae,Rosoideae,Potentilleae,Alchemilla,arvensis,,
ogi,Rosaceae,Aphanes australis,Alchemilla australis,"FL N Pender Otter Bay Marina 2003, S Pender Spaldng Road 2006.",,,,remaining,unaccepted,1363874,Alchemilla australis,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Rosales,,,,Rosaceae,Rosoideae,Potentilleae,Alchemilla,australis,,
ogi,Rosaceae,Aphanes occidentalis,Alchemilla arvensis,"Open, dry ground; FL Brooks Point, S Pender 2003, FL Prevost Island 2004, Starzomski, Bellhouse Park, Galiano 2019.",,some authorities appear to have synonymized A. arvensis and A. occidentalis? = Alchemilla arvensis?,AS,in progress,unaccepted,866483,Alchemilla arvensis,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Rosales,,,,Rosaceae,Rosoideae,Potentilleae,Alchemilla,arvensis,,
ogi,Rosaceae,Comarum palustre,Comarum palustre,"HJ Sphagnum Bog, Galiano 1975. Greenburn Lake, S Pender 1975",,,,remaining,accepted,62213,Comarum palustre,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Rosales,,,,Rosaceae,Rosoideae,Potentilleae,Comarum,palustre,,
ogi,Rosaceae,Cotoneaster spp.,Cotoneaster,"C. dielsiana, franchetii, horizontalis, simonsii reported for Galiano. Horizontalis occasional other islands. C. salicifolius Saturna.",,,,remaining,accepted,53376,Cotoneaster,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Rosales,,,,Rosaceae,Amygdaloideae,Maleae,Cotoneaster,,,
ogi,Rosaceae,Crataegus douglasii,Crataegus douglasii,"Coastal bluffs, meadow lands, open forests, and thickets; rare all islands.",,,,remaining,accepted,76469,Crataegus douglasii,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Rosales,,,,Rosaceae,Amygdaloideae,Maleae,Crataegus,douglasii,,
ogi,Rosaceae,Crataegus laevigata,Crataegus laevigata,"Occasional seed reproduction Saturna Beach area, Saturna. Baxter N Pender iNaturalist report 2020.",,,,remaining,accepted,54428,Crataegus laevigata,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Rosales,,,,Rosaceae,Amygdaloideae,Maleae,Crataegus,laevigata,,
ogi,Rosaceae,Crataegus monogyna,Crataegus monogyna,Escapee from cultivation and well established in many areas all islands.,,,,remaining,accepted,51147,Crataegus monogyna,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Rosales,,,,Rosaceae,Amygdaloideae,Maleae,Crataegus,monogyna,,
ogi,Rosaceae,Drymocallis glandulosa,Drymocallis glandulosa,"Ledge in vertical sandstone cliff just above sea Old Point, Saturna 1993.",,,,remaining,accepted,76716,Drymocallis glandulosa,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Rosales,,,,Rosaceae,Rosoideae,Potentilleae,Drymocallis,glandulosa,,
ogi,Rosaceae,Fragaria chiloensis,Fragaria chiloensis,"HJ Porlier Pass, Galiano 1975.",,,,remaining,accepted,55367,Fragaria chiloensis,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Rosales,,,,Rosaceae,Rosoideae,Potentilleae,Fragaria,chiloensis,,
ogi,Rosaceae,Fragaria vesca ssp. californica,Fragaria vesca californica,"Wooded areas, streambanks, and open grassland; common throughout, all islands.",,,,remaining,accepted,61095,Fragaria vesca californica,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Rosales,,,,Rosaceae,Rosoideae,Potentilleae,Fragaria,vesca,Fragaria vesca californica,
ogi,Rosaceae,Geum macrophyllum,Geum macrophyllum,"Moist, shady ground; widely distributed throughout. All islands.",,,,remaining,accepted,77266,Geum macrophyllum,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Rosales,,,,Rosaceae,Rosoideae,Colurieae,Geum,macrophyllum,,
ogi,Rosaceae,Holodiscus discolor var. discolor,Holodiscus discolor discolor,"Mesic forest, roadsides, all islands.",,,,remaining,accepted,80941,Holodiscus discolor discolor,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Rosales,,,,Rosaceae,Amygdaloideae,Spiraeeae,Holodiscus,discolor,,Holodiscus discolor discolor
ogi,Rosaceae,Malus fusca,Malus fusca,"Moist woods, banks, and margins of lakes, all islands. Forming an unusual swamp community with Populus tremuloides in the wet interior of Cabbage Island.",,,AS,complete,accepted,77948,Malus fusca,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Rosales,,,,Rosaceae,Amygdaloideae,Maleae,Malus,fusca,,
ogi,Rosaceae,Malus pumila,Malus domestica,"Occasional seedling roadside and farm fields, Saturna, Galiano.",,,,remaining,unaccepted,469472,Malus domestica,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Rosales,,,,Rosaceae,Amygdaloideae,Maleae,Malus,domestica,,
ogi,Rosaceae,Oemleria cerasiformis,Oemleria cerasiformis,"Open woods, roadsides Saturna, Galiano; rare on Outer Gulf Islands",,,,remaining,accepted,53419,Oemleria cerasiformis,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Rosales,,,,Rosaceae,Amygdaloideae,Exochordeae,Oemleria,cerasiformis,,
ogi,Rosaceae,Physocarpus capitatus,Physocarpus capitatus,"Moist woods, streambanks and lake margins, all islands.",,,,remaining,accepted,57249,Physocarpus capitatus,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Rosales,,,,Rosaceae,Amygdaloideae,Neillieae,Physocarpus,capitatus,,
ogi,Rosaceae,Potentilla anglica,Potentilla anglica,FL Prevost Island few patches in wet meadow dominated by Agrostis sp. 30 April 2004,,,,remaining,accepted,78718,Potentilla anglica,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Rosales,,,,Rosaceae,Rosoideae,Potentilleae,Potentilla,anglica,,
ogi,Rosaceae,Potentilla anserina ssp. pacifica,Argentina pacifica,"Mud flats, wet meadowland, margins of ponds and streams; alll islands.",,,,remaining,unaccepted,524900,Argentina pacifica,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Rosales,,,,Rosaceae,Rosoideae,Potentilleae,Argentina,pacifica,,
ogi,Rosaceae,Potentilla gracilis var. gracilis,Potentilla gracilis gracilis,"Grassy point, Port Washington, N Pender HJ 1981.",,,,remaining,accepted,81286,Potentilla gracilis gracilis,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Rosales,,,,Rosaceae,Rosoideae,Potentilleae,Potentilla,gracilis,,Potentilla gracilis gracilis
ogi,Rosaceae,Potentilla norvegica,Potentilla norvegica,"HJ Sunshine Farm, Galiano 1975, DL51 Galiano 1979. On deep, peaty soils.",,,,remaining,accepted,55732,Potentilla norvegica,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Rosales,,,,Rosaceae,Rosoideae,Potentilleae,Potentilla,norvegica,,
ogi,Rosaceae,Potentilla recta,Potentilla recta,"Saturna Beach area, General Store, Saturna HJ 1975-2015. Georgina Point, Mayne HJ. Areas where hay from eastern Washington has been fed. Heffley Galiano 2020. Listed by the Invasive Species Council of BC.",,,,remaining,accepted,62211,Potentilla recta,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Rosales,,,,Rosaceae,Rosoideae,Potentilleae,Potentilla,recta,,
ogi,Rosaceae,Poteridium annuum,Sanguisorba annua,Mayne location?,,,,remaining,unaccepted,168409,Sanguisorba annua,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Rosales,,,,Rosaceae,Rosoideae,Agrimonieae,Sanguisorba,annua,,
ogi,Rosaceae,Poterium sanguisorba,Sanguisorba minor,"Waste places, disturbed ground, all islands.",,,,remaining,unaccepted,55736,Sanguisorba minor,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Rosales,,,,Rosaceae,Rosoideae,Agrimonieae,Sanguisorba,minor,,
ogi,Rosaceae,Prunus avium,Prunus avium,"Occasional seedlings Saturna, Galiano",,,,remaining,accepted,61964,Prunus avium,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Rosales,,,,Rosaceae,Amygdaloideae,Amygdaleae,Prunus,avium,,
ogi,Rosaceae,Prunus cerasifera,Prunus cerasifera,Chaisson dry forest Montague Harbour Park Galiano 2019. Roadside iNaturalist report Port Washington 2021.,,,,remaining,accepted,55837,Prunus cerasifera,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Rosales,,,,Rosaceae,Amygdaloideae,Amygdaleae,Prunus,cerasifera,,
ogi,Rosaceae,Prunus domestica,Prunus domestica,"Occaasional hedgerows, roadsides, Saturna, Galiano. On Lomer & Penny's non-established list.",,"on list of non-established BC plants (AS); we still have retained on the established flora, with the following description. “Rare garden escape, primarily San Juan, also Skull, Blind, and Matia” (PD).",,in progress,accepted,63735,Prunus domestica,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Rosales,,,,Rosaceae,Amygdaloideae,Amygdaleae,Prunus,domestica,,
ogi,Rosaceae,Prunus emarginata,Prunus emarginata,"Moist, northern slope forest, all islands.",,,,remaining,accepted,63905,Prunus emarginata,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Rosales,,,,Rosaceae,Amygdaloideae,Amygdaleae,Prunus,emarginata,,
ogi,Rosaceae,Prunus laurocerasus,Prunus laurocerasus,"HJ N Pender 1975, in fir-sword fern forest. AS Galiano 2016.",,,,remaining,accepted,61432,Prunus laurocerasus,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Rosales,,,,Rosaceae,Amygdaloideae,Amygdaleae,Prunus,laurocerasus,,
ogi,Rosaceae,Prunus pugetensis,Prunus × pugetensis,"FL Sturdies Bay, Rough backyard lot full of Bromus sterilis with Arbutus menziesii, Pseudotsuga menziesii 2014.",,,,remaining,invalid,170971,Prunus × pugetensis,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Rosales,,,,Rosaceae,Amygdaloideae,Amygdaleae,Prunus,,,
ogi,Rosaceae,Prunus virginiana,Prunus virginiana,"Occasional bluffs, ledges and cliffs, all islands",,,,remaining,accepted,54835,Prunus virginiana,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Rosales,,,,Rosaceae,Amygdaloideae,Amygdaleae,Prunus,virginiana,,
ogi,Rosaceae,Pyrus communis,Pyrus communis,"Occasional hedgerow seedling Galiano, Saturna.",,,,remaining,accepted,63951,Pyrus communis,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Rosales,,,,Rosaceae,Amygdaloideae,Maleae,Pyrus,communis,,
ogi,Rosaceae,Rosa canina,Rosa canina,"Zika S Pender hedgerows, disturbed meadow 2003. AS Penfold Rd, Galiano.",,,,remaining,accepted,55884,Rosa canina,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Rosales,,,,Rosaceae,Rosoideae,Roseae,Rosa,canina,,
ogi,Rosaceae,Rosa gymnocarpa,Rosa gymnocarpa,"Mesic forest throughout, all islands.",,,,remaining,accepted,53441,Rosa gymnocarpa,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Rosales,,,,Rosaceae,Rosoideae,Roseae,Rosa,gymnocarpa,,
ogi,Rosaceae,Rosa nutkana,Rosa nutkana,"Wetland edges, shoreline wet spots, all islands.",,,,remaining,accepted,78883,Rosa nutkana,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Rosales,,,,Rosaceae,Rosoideae,Roseae,Rosa,nutkana,,
ogi,Rosaceae,Rosa pisocarpa,Rosa pisocarpa,TRA Gossip Island,,,,remaining,accepted,78885,Rosa pisocarpa,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Rosales,,,,Rosaceae,Rosoideae,Roseae,Rosa,pisocarpa,,
ogi,Rosaceae,Rosa rubiginosa,Rosa rubiginosa,"Farm fields, hedgerows, occasionally spreading into forest, all islands.",,,,remaining,accepted,78886,Rosa rubiginosa,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Rosales,,,,Rosaceae,Rosoideae,Roseae,Rosa,rubiginosa,,
ogi,Rosaceae,Rubus armeniacus,Rubus armeniacus,Question if can be separated from bifrons-discolor.,,,,remaining,accepted,61317,Rubus armeniacus,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Rosales,,,,Rosaceae,Rosoideae,Rubeae,Rubus,armeniacus,,
ogi,Rosaceae,Rubus bifrons,Rubus bifrons,"Farm fields, meadow, disturbed forest, all islands.",,,,remaining,accepted,168025,Rubus bifrons,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Rosales,,,,Rosaceae,Rosoideae,Rubeae,Rubus,bifrons,,
ogi,Rosaceae,Rubus laciniatus,Rubus laciniatus,"Disturbed forest, farm fields, all islands.",,,,remaining,accepted,78891,Rubus laciniatus,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Rosales,,,,Rosaceae,Rosoideae,Rubeae,Rubus,laciniatus,,
ogi,Rosaceae,Rubus leucodermis,Rubus leucodermis,"Disturbed forest, forest edges, all islands.",,,,remaining,accepted,63960,Rubus leucodermis,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Rosales,,,,Rosaceae,Rosoideae,Rubeae,Rubus,leucodermis,,
ogi,Rosaceae,Rubus nutkanus,Rubus parviflorus,"Damp, shady woods, all islands.",,,,remaining,unaccepted,51646,Rubus parviflorus,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Rosales,,,,Rosaceae,Rosoideae,Rubeae,Rubus,parviflorus,,
ogi,Rosaceae,Rubus spectabilis,Rubus spectabilis,"Borders of woods and open to wooded, moist areas, all islands.",,,,remaining,accepted,47543,Rubus spectabilis,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Rosales,,,,Rosaceae,Rosoideae,Rubeae,Rubus,spectabilis,,
ogi,Rosaceae,Rubus ursinus,Rubus ursinus,"Farm fields, meadow, disturbed forest, all islands.",,,,remaining,accepted,53445,Rubus ursinus,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Rosales,,,,Rosaceae,Rosoideae,Rubeae,Rubus,ursinus,,
ogi,Rosaceae,Sorbus aucuparia,Sorbus aucuparia,"Occasional escapee from cultivation. Farm fields, settled areas. All islands.",,,,remaining,accepted,56063,Sorbus aucuparia,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Rosales,,,,Rosaceae,Amygdaloideae,Maleae,Sorbus,aucuparia,,
ogi,Rosaceae,Spiraea douglasii,Spiraea douglasii,"Swamps, bogs, lake margins, and wet, swampy places; rare on Saturna.",,,,remaining,accepted,62493,Spiraea douglasii,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Rosales,,,,Rosaceae,Amygdaloideae,Spiraeeae,Spiraea,douglasii,,
ogi,Rubiaceae,Galium aparine,Galium aparine,"Lowland disturbed forest, woodland, all islands.",,,,remaining,accepted,53059,Galium aparine,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Gentianales,,,,Rubiaceae,Rubioideae,Rubieae,Galium,aparine,,
