area,Family,TaxonName,iNatTaxon,HJ_comment,FPNW_note,critical_comments,reviewed,review_completed,Name.Status,Referred.iNaturalist.Id,Referred.iNaturalist.Name,kingdom,phylum,subphylum,superclass,class,subclass,superorder,order,suborder,infraorder,superfamily,family,subfamily,tribe,genus,species,subspecies,variety
ssi,Cyperaceae,Carex hoodii,Carex hoodii,"FL Mount Maxwell, west slope near north edge of ecological reserve, wet area at wide flat ledge on Garry oak slope with Carex inops, weedy grasses 1999.",,,,remaining,accepted,76051,Carex hoodii,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Poales,,,,Cyperaceae,Cyperoideae,Cariceae,Carex,hoodii,,
ssi,Cyperaceae,Carex inops ssp. inops,Carex inops inops,"Open, south facing bluffs, grassy slopes.",,,,remaining,accepted,79677,Carex inops inops,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Poales,,,,Cyperaceae,Cyperoideae,Cariceae,Carex,inops,Carex inops inops,
ssi,Cyperaceae,Carex interior,Carex interior,C. Clement collection location?,,,,remaining,accepted,76058,Carex interior,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Poales,,,,Cyperaceae,Cyperoideae,Cariceae,Carex,interior,,
ssi,Cyperaceae,Carex kelloggii var. impressa,Carex kelloggii impressa,Wet meadows and bogs SSI location?,,,,remaining,accepted,1091403,Carex kelloggii impressa,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Poales,,,,Cyperaceae,Cyperoideae,Cariceae,Carex,kelloggii,,Carex kelloggii impressa
ssi,Cyperaceae,Carex kelloggii var. limnophila,Carex kelloggii limnophila,Lowland sedge fens.,,,,remaining,accepted,1091402,Carex kelloggii limnophila,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Poales,,,,Cyperaceae,Cyperoideae,Cariceae,Carex,kelloggii,,Carex kelloggii limnophila
ssi,Cyperaceae,Carex leporina,Carex leporina,Moist meadows and fields; TRA Roberts Lake.,,,,remaining,accepted,76067,Carex leporina,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Poales,,,,Cyperaceae,Cyperoideae,Cariceae,Carex,leporina,,
ssi,Cyperaceae,Carex leptopoda,Carex leptopoda,TRA Isabella Point 1956.,,,,remaining,accepted,76070,Carex leptopoda,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Poales,,,,Cyperaceae,Cyperoideae,Cariceae,Carex,leptopoda,,
ssi,Cyperaceae,Carex lyngbyei ssp. cryptocarpa,Carex lyngbyei,"Seepy, protected shoreline.",not in FPNW2,,,remaining,unknown,,,,,,,,,,,,,,,,,,,,
ssi,Cyperaceae,Carex macloviana,Carex macloviana,1971 R.D. Bird overgrazed sheep pasture Mt Bruce area and Isabella Point.,,"""I would delete these until confirmed. They are all doubtful to me: C. macloviana (northern species and in alpine in extreme SC BC - not the same as C. pachystachya)."" FL ""Will recheck all macloviana vouchers for Saanich at V."" HJ",,remaining,accepted,160005,Carex macloviana,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Poales,,,,Cyperaceae,Cyperoideae,Cariceae,Carex,macloviana,,
ssi,Cyperaceae,Carex obnupta,Carex obnupta,"Sedge fens, common throughout.",,,,remaining,accepted,61000,Carex obnupta,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Poales,,,,Cyperaceae,Cyperoideae,Cariceae,Carex,obnupta,,
ssi,Cyperaceae,Carex pachystachya,Carex pachystachya,"Meadows, farm fields, moist forest.",,"""Note on original Saanich Pen C. festivella entry, all now C.p."" HJ",,remaining,accepted,76089,Carex pachystachya,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Poales,,,,Cyperaceae,Cyperoideae,Cariceae,Carex,pachystachya,,
ssi,Cyperaceae,Carex pellita,Carex pellita,Reported from Maxwell Lake and Mt Bruce. Vouchers?,,,,remaining,accepted,76091,Carex pellita,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Poales,,,,Cyperaceae,Cyperoideae,Cariceae,Carex,pellita,,
ssi,Cyperaceae,Carex praticola,Carex praticola,"TRA collection 1955, Ganges. Confirmed RTO.",,,,remaining,accepted,76095,Carex praticola,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Poales,,,,Cyperaceae,Cyperoideae,Cariceae,Carex,praticola,,
ssi,Cyperaceae,Carex stipata,Carex stipata,ICS location? Dunnison Duck Creek Park iNaturalist observation 2021.,,,,remaining,accepted,76114,Carex stipata,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Poales,,,,Cyperaceae,Cyperoideae,Cariceae,Carex,stipata,,
ssi,Cyperaceae,Carex sylvatica,Carex sylvatica,"FL Meadows, roadside ditches Ruckle Park 2002.",,,,remaining,accepted,69640,Carex sylvatica,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Poales,,,,Cyperaceae,Cyperoideae,Cariceae,Carex,sylvatica,,
ssi,Cyperaceae,Carex unilateralis,Carex unilateralis,HJ Bullock's Lake.,,,,remaining,accepted,76123,Carex unilateralis,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Poales,,,,Cyperaceae,Cyperoideae,Cariceae,Carex,unilateralis,,
ssi,Cyperaceae,Carex utriculata,Carex utriculata,"Sedge fens, common.",,,,remaining,accepted,76124,Carex utriculata,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Poales,,,,Cyperaceae,Cyperoideae,Cariceae,Carex,utriculata,,
ssi,Cyperaceae,Carex viridula,Carex viridula,"TRA Weston lake, Stewart Lake, Lakes on Mt Bruce.",,,,remaining,accepted,76128,Carex viridula,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Poales,,,,Cyperaceae,Cyperoideae,Cariceae,Carex,viridula,,
ssi,Cyperaceae,Carex zikae,Carex zikae,"FL Mt Erskine 2002, RDB 1967.",,,,remaining,accepted,494316,Carex zikae,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Poales,,,,Cyperaceae,Cyperoideae,Cariceae,Carex,zikae,,
ssi,Cyperaceae,Dulichium arundinaceum,Dulichium arundinaceum,"Cusheon Lake, Weston Lake. Boggy lake shores Mt Bruce.",,,,remaining,accepted,76745,Dulichium arundinaceum,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Poales,,,,Cyperaceae,Cyperoideae,Dulichieae,Dulichium,arundinaceum,,
ssi,Cyperaceae,Eleocharis palustris,Eleocharis palustris,"Shallow standing water, pond and lakes.",,,,remaining,accepted,76782,Eleocharis palustris,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Poales,,,,Cyperaceae,Cyperoideae,Eleocharideae,Eleocharis,palustris,,
ssi,Cyperaceae,Eriophorum chamissonis,Eriophorum chamissonis,"Boggy lake shore, Mt Bruce.",,,,remaining,accepted,162678,Eriophorum chamissonis,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Poales,,,,Cyperaceae,Cyperoideae,Scirpeae,Eriophorum,chamissonis,,
ssi,Cyperaceae,Rhynchospora alba,Rhynchospora alba,"Boggy lake shores, Mt Bruce lakes.",,,,remaining,accepted,57862,Rhynchospora alba,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Poales,,,,Cyperaceae,Cyperoideae,Rhynchosporeae,Rhynchospora,alba,,
ssi,Cyperaceae,Schoenoplectus acutus,Schoenoplectus acutus,Lake margins and deep water fens.,,,,remaining,accepted,59205,Schoenoplectus acutus,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Poales,,,,Cyperaceae,Cyperoideae,Fuireneae,Schoenoplectus,acutus,,
ssi,Cyperaceae,Scirpus microcarpus,Scirpus microcarpus,Fens and lake shores.,,,,remaining,accepted,59068,Scirpus microcarpus,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Poales,,,,Cyperaceae,Cyperoideae,Scirpeae,Scirpus,microcarpus,,
ssi,Cystopteridaceae,Cystopteris fragilis,Cystopteris fragilis,"Shady woods, moist rocky north slopes. Fairly common.",,,,remaining,accepted,58755,Cystopteris fragilis,Plantae,Tracheophyta,,,Polypodiopsida,Polypodiidae,,Polypodiales,Aspleniinae,,,Cystopteridaceae,,,Cystopteris,fragilis,,
ssi,Cystopteridaceae,Gymnocarpium disjunctum,Gymnocarpium disjunctum,"RDB reported present, location unknown.",,,,remaining,accepted,120491,Gymnocarpium disjunctum,Plantae,Tracheophyta,,,Polypodiopsida,Polypodiidae,,Polypodiales,Aspleniinae,,,Cystopteridaceae,,,Gymnocarpium,disjunctum,,
ssi,Dennstaedtiaceae,Pteridium aquilinum var. pubescens,Pteridium aquilinum pubescens,"Partial shade to open, exposed places; common throughout. Occasional disturbed ground., exposed south facing bluffs",,,,remaining,accepted,52684,Pteridium aquilinum pubescens,Plantae,Tracheophyta,,,Polypodiopsida,Polypodiidae,,Polypodiales,Dennstaedtiineae,,,Dennstaedtiaceae,,,Pteridium,aquilinum,,Pteridium aquilinum pubescens
ssi,Droseraceae,Drosera rotundifolia,Drosera rotundifolia,"TRA Cranberry Bog, HJ Lake on Mt Bruce 1975.",,,,remaining,accepted,52658,Drosera rotundifolia,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Caryophyllales,,,,Droseraceae,,,Drosera,rotundifolia,,
ssi,Dryopteridaceae,Dryopteris carthusiana,Dryopteris carthusiana,TRA 1955. Location North Saltspring no detail.,,,,remaining,accepted,82564,Dryopteris carthusiana,Plantae,Tracheophyta,,,Polypodiopsida,Polypodiidae,,Polypodiales,Polypodiineae,,,Dryopteridaceae,Dryopteridoideae,,Dryopteris,carthusiana,,
ssi,Dryopteridaceae,Dryopteris expansa,Dryopteris expansa,"Occasional shady, moist woods on decaying wood.",,,,remaining,accepted,64055,Dryopteris expansa,Plantae,Tracheophyta,,,Polypodiopsida,Polypodiidae,,Polypodiales,Polypodiineae,,,Dryopteridaceae,Dryopteridoideae,,Dryopteris,expansa,,
ssi,Dryopteridaceae,Polystichum munitum,Polystichum munitum,"Shady, moist woods, wooded hillsides, open wet forests; widespread and very common in suitable habitats, lowlands and lower north slopes.",,,,remaining,accepted,47751,Polystichum munitum,Plantae,Tracheophyta,,,Polypodiopsida,Polypodiidae,,Polypodiales,Polypodiineae,,,Dryopteridaceae,Dryopteridoideae,,Polystichum,munitum,,
ssi,Elaeagnaceae,Shepherdia canadensis,Shepherdia canadensis,Open fir forest.,,,,remaining,accepted,79072,Shepherdia canadensis,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Rosales,,,,Elaeagnaceae,,,Shepherdia,canadensis,,
ssi,Equisetaceae,Equisetum arvense,Equisetum arvense,common throughout,,,,remaining,accepted,52724,Equisetum arvense,Plantae,Tracheophyta,,,Polypodiopsida,Equisetidae,,Equisetales,,,,Equisetaceae,,,Equisetum,arvense,,
ssi,Equisetaceae,Equisetum hyemale ssp. affine,Equisetum hyemale affine,Common throughout shady edges of wetlands,,,,remaining,accepted,53910,Equisetum hyemale affine,Plantae,Tracheophyta,,,Polypodiopsida,Equisetidae,,Equisetales,,,,Equisetaceae,,,Equisetum,hyemale,Equisetum hyemale affine,
ssi,Equisetaceae,Equisetum telmateia ssp. braunii,Equisetum telmateia braunii,Widespread lowland wetlands and ditches.,,,,remaining,accepted,57032,Equisetum telmateia braunii,Plantae,Tracheophyta,,,Polypodiopsida,Equisetidae,,Equisetales,,,,Equisetaceae,,,Equisetum,telmateia,Equisetum telmateia braunii,
ssi,Ericaceae,Allotropa virgata,Allotropa virgata,"Open, mature upland forest.",,,,remaining,accepted,62481,Allotropa virgata,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Ericales,,,,Ericaceae,Monotropoideae,,Allotropa,virgata,,
ssi,Ericaceae,Arbutus menziesii,Arbutus menziesii,Dry south slopes or shoreline forest.,,,,remaining,accepted,51046,Arbutus menziesii,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Ericales,,,,Ericaceae,Arbutoideae,,Arbutus,menziesii,,
ssi,Ericaceae,Arctostaphylos columbiana,Arctostaphylos columbiana,Mt Maxwell summit ridge.,,,,remaining,accepted,75505,Arctostaphylos columbiana,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Ericales,,,,Ericaceae,Arbutoideae,,Arctostaphylos,columbiana,,
ssi,Ericaceae,Arctostaphylos media,Arctostaphylos × media,"TRA Mt Maxwell 1955, HJ Mt Maxwell obs.",,,,remaining,unaccepted,181436,Arctostaphylos × media,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Ericales,,,,Ericaceae,Arbutoideae,,Arctostaphylos,,,
ssi,Ericaceae,Arctostaphylos uva-ursi,Arctostaphylos uva-ursi,"HJ Mt Tuam, Mt Maxwell,Mt Bruce 1979.",,,,remaining,accepted,68049,Arctostaphylos uva-ursi,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Ericales,,,,Ericaceae,Arbutoideae,,Arctostaphylos,uva-ursi,,
ssi,Ericaceae,Chimaphila umbellata ssp. umbellata,Chimaphila umbellata umbellata,Open or dense coniferous forest.,,,,remaining,accepted,316609,Chimaphila umbellata umbellata,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Ericales,,,,Ericaceae,Monotropoideae,,Chimaphila,umbellata,Chimaphila umbellata umbellata,
ssi,Ericaceae,Gaultheria shallon,Gaultheria shallon,Mesic upland forest.,,,,remaining,accepted,48441,Gaultheria shallon,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Ericales,,,,Ericaceae,Vaccinioideae,Gaultherieae,Gaultheria,shallon,,
ssi,Ericaceae,Hemitomes congestum,Hemitomes congestum,McDonald iNaturalist Mt Erskine observation 2019.,,,,remaining,accepted,54663,Hemitomes congestum,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Ericales,,,,Ericaceae,Monotropoideae,,Hemitomes,congestum,,
ssi,Ericaceae,Kalmia microphylla var. occidentalis,Kalmia microphylla occidentalis,TRA Cranberry Bog 1971.,,,,remaining,accepted,1035494,Kalmia microphylla occidentalis,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Ericales,,,,Ericaceae,Ericoideae,Phyllodoceae,Kalmia,microphylla,,Kalmia microphylla occidentalis
ssi,Ericaceae,Monotropa hypopitys,Monotropa hypopitys,ICS Mt Erskine 1977. confirmed Gary Wallace.,,,,remaining,accepted,59986,Monotropa hypopitys,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Ericales,,,,Ericaceae,Monotropoideae,,Monotropa,hypopitys,,
ssi,Ericaceae,Monotropa uniflora,Monotropa uniflora,Open Fir forest.,,,,remaining,accepted,49477,Monotropa uniflora,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Ericales,,,,Ericaceae,Monotropoideae,,Monotropa,uniflora,,
ssi,Ericaceae,Pterospora andromedea,Pterospora andromedea,TRA thick woods above Cranberry Bog 1957.,,,,remaining,accepted,52118,Pterospora andromedea,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Ericales,,,,Ericaceae,Monotropoideae,,Pterospora,andromedea,,
ssi,Ericaceae,Pyrola aphylla,Pyrola aphylla,TRA Burgoyne Bay 1956.,,,,remaining,accepted,630966,Pyrola aphylla,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Ericales,,,,Ericaceae,Monotropoideae,,Pyrola,aphylla,,
ssi,Ericaceae,Pyrola asarifolia,Pyrola asarifolia,"TRA Beaver Point 1955, Burgoyne Bay and Isabella Point 1956",,,,remaining,accepted,78793,Pyrola asarifolia,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Ericales,,,,Ericaceae,Monotropoideae,,Pyrola,asarifolia,,
ssi,Ericaceae,Pyrola picta,Pyrola picta,"TRA Isabella Point, Burgoyne Bay 1956, Occasional in higher elevation forest.",,,,remaining,accepted,62239,Pyrola picta,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Ericales,,,,Ericaceae,Monotropoideae,,Pyrola,picta,,
ssi,Ericaceae,Rhododendron groenlandicum,Rhododendron groenlandicum,TRA Cranberry Bog 1957. HJ Mt Bruce wetland 1979.,,,,remaining,accepted,180413,Rhododendron groenlandicum,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Ericales,,,,Ericaceae,Ericoideae,Rhodoreae,Rhododendron,groenlandicum,,
ssi,Ericaceae,Vaccinium ovatum,Vaccinium ovatum,TRA Booth Bay 1956.,,,,remaining,accepted,48349,Vaccinium ovatum,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Ericales,,,,Ericaceae,Vaccinioideae,Vaccinieae,Vaccinium,ovatum,,
ssi,Ericaceae,Vaccinium oxycoccos,Vaccinium oxycoccos,"TRA Cranberry Bog 1957, HJ Mt Bruce bog 1979.",,,,remaining,accepted,126560,Vaccinium oxycoccos,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Ericales,,,,Ericaceae,Vaccinioideae,Vaccinieae,Vaccinium,oxycoccos,,
ssi,Ericaceae,Vaccinium parvifolium,Vaccinium parvifolium,On raw humus and decaying wood in coniferous forest.,,,,remaining,accepted,48354,Vaccinium parvifolium,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Ericales,,,,Ericaceae,Vaccinioideae,Vaccinieae,Vaccinium,parvifolium,,
ssi,Euphorbiaceae,Euphorbia cyparissias,Euphorbia cyparissias,location?,,,,remaining,accepted,55766,Euphorbia cyparissias,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Malpighiales,,,,Euphorbiaceae,Euphorbioideae,Euphorbieae,Euphorbia,cyparissias,,
ssi,Euphorbiaceae,Euphorbia peplus,Euphorbia peplus,"Gardens, flower beds, waste land.",,,,remaining,accepted,57036,Euphorbia peplus,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Malpighiales,,,,Euphorbiaceae,Euphorbioideae,Euphorbieae,Euphorbia,peplus,,
ssi,Fabaceae,Acmispon denticulatus,Acmispon denticulatus,TRA Burgoyne Bay,,,,remaining,accepted,60194,Acmispon denticulatus,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Fabales,,,,Fabaceae,Faboideae,Loteae,Acmispon,denticulatus,,
ssi,Fabaceae,Acmispon parviflorus,Acmispon parviflorus,"Grassy bluffs, roadsides.",,,,remaining,accepted,57048,Acmispon parviflorus,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Fabales,,,,Fabaceae,Faboideae,Loteae,Acmispon,parviflorus,,
ssi,Fabaceae,Cytisus scoparius,Cytisus scoparius,"Roadsides, dry grassland, bluffs, spreading from disturbed ground.",,,,remaining,accepted,48538,Cytisus scoparius,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Fabales,,,,Fabaceae,Faboideae,Genisteae,Cytisus,scoparius,,
ssi,Fabaceae,Laburnum anagyroides,Laburnum anagyroides,Several iNaturalist reports for area.,,,,remaining,accepted,51810,Laburnum anagyroides,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Fabales,,,,Fabaceae,Faboideae,Genisteae,Laburnum,anagyroides,,
ssi,Fabaceae,Lathyrus japonicus,Lathyrus japonicus,Sandy beaches and shoreline.,,,,remaining,accepted,77638,Lathyrus japonicus,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Fabales,,,,Fabaceae,Faboideae,Fabeae,Lathyrus,japonicus,,
ssi,Fabaceae,Lathyrus latifolius,Lathyrus latifolius,"Along roads, waste land.",,,,remaining,accepted,61009,Lathyrus latifolius,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Fabales,,,,Fabaceae,Faboideae,Fabeae,Lathyrus,latifolius,,
ssi,Fabaceae,Lathyrus nevadensis var. nevadensis,Lathyrus nevadensis nevadensis,"Open, mesic woodland.",,,,remaining,accepted,81015,Lathyrus nevadensis nevadensis,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Fabales,,,,Fabaceae,Faboideae,Fabeae,Lathyrus,nevadensis,,Lathyrus nevadensis nevadensis
ssi,Fabaceae,Lathyrus sylvestris,Lathyrus sylvestris,ICS Fulford. Burgoyne Bay iNaturalist report 2020.,,,,remaining,accepted,82740,Lathyrus sylvestris,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Fabales,,,,Fabaceae,Faboideae,Fabeae,Lathyrus,sylvestris,,
ssi,Fabaceae,Lotus corniculatus,Lotus corniculatus,"Roadsides, lawns, waste areas.",,,,remaining,accepted,47435,Lotus corniculatus,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Fabales,,,,Fabaceae,Faboideae,Loteae,Lotus,corniculatus,,
ssi,Fabaceae,Lupinus arboreus,Lupinus arboreus,"Roadsides, waste ground. RDB Ganges 1971, TRA Fulford 1958",,,,remaining,accepted,61010,Lupinus arboreus,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Fabales,,,,Fabaceae,Faboideae,Genisteae,Lupinus,arboreus,,
ssi,Fabaceae,Lupinus bicolor,Lupinus bicolor,"Grassy bluffs, grassy shoreline ledges.",,,,remaining,accepted,50614,Lupinus bicolor,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Fabales,,,,Fabaceae,Faboideae,Genisteae,Lupinus,bicolor,,
ssi,Fabaceae,Lupinus polyphyllus,Lupinus polyphyllus,Roadsides; moist ground; included in Highways bank seeding. vars?,,,,remaining,accepted,59549,Lupinus polyphyllus,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Fabales,,,,Fabaceae,Faboideae,Genisteae,Lupinus,polyphyllus,,
ssi,Fabaceae,Medicago arabica,Medicago arabica,"FL Fulford Harbour, Drummond Park 2010.",,,,remaining,accepted,61012,Medicago arabica,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Fabales,,,,Fabaceae,Faboideae,Trifolieae,Medicago,arabica,,
ssi,Fabaceae,Medicago lupulina,Medicago lupulina,TRA Beaver Point.,,,,remaining,accepted,57056,Medicago lupulina,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Fabales,,,,Fabaceae,Faboideae,Trifolieae,Medicago,lupulina,,
ssi,Fabaceae,Medicago polymorpha,Medicago polymorpha,Luft Lyoness Rd iNaturalist report 2020.,,,,remaining,accepted,53151,Medicago polymorpha,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Fabales,,,,Fabaceae,Faboideae,Trifolieae,Medicago,polymorpha,,
ssi,Fabaceae,Medicago sativa,Medicago sativa,"Farm fields, pasture.",,,,remaining,accepted,57057,Medicago sativa,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Fabales,,,,Fabaceae,Faboideae,Trifolieae,Medicago,sativa,,
ssi,Fabaceae,Melilotus albus,Melilotus albus,"Roadsides, waste land, beaches.",,,,remaining,accepted,58907,Melilotus albus,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Fabales,,,,Fabaceae,Faboideae,Trifolieae,Melilotus,albus,,
ssi,Fabaceae,Melilotus officinalis,Melilotus officinalis,"Roadsides, waste ground.",,,,remaining,accepted,57066,Melilotus officinalis,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Fabales,,,,Fabaceae,Faboideae,Trifolieae,Melilotus,officinalis,,
ssi,Fabaceae,Trifolium arvense,Trifolium arvense,Dry roadside verges.,,,,remaining,accepted,79408,Trifolium arvense,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Fabales,,,,Fabaceae,Faboideae,Trifolieae,Trifolium,arvense,,
ssi,Fabaceae,Trifolium campestre,Trifolium campestre,"Lawns, roadsides, waste places.",,,,remaining,accepted,57076,Trifolium campestre,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Fabales,,,,Fabaceae,Faboideae,Trifolieae,Trifolium,campestre,,
ssi,Fabaceae,Trifolium dichotomum,Trifolium dichotomum,"Grassy, south facing bluffs",,,,remaining,accepted,61179,Trifolium dichotomum,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Fabales,,,,Fabaceae,Faboideae,Trifolieae,Trifolium,dichotomum,,
ssi,Fabaceae,Trifolium dubium,Trifolium dubium,"Lawns, pasture and waste grounds throughout.",,,,remaining,accepted,53313,Trifolium dubium,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Fabales,,,,Fabaceae,Faboideae,Trifolieae,Trifolium,dubium,,
ssi,Fabaceae,Trifolium hybridum,Trifolium hybridum,"Roadsides, pasture, fields,",,,,remaining,accepted,61824,Trifolium hybridum,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Fabales,,,,Fabaceae,Faboideae,Trifolieae,Trifolium,hybridum,,
